,Layer,Cluster,Image,PCC
342,roi_heads.res5.2.conv3,1,843,0.9618179413668912
343,backbone.res2.0.conv1,2,1112,0.9274607747151522
344,backbone.res2.0.conv2,2,1112,0.9247197420721978
345,backbone.res2.0.conv3,2,1112,0.9639057509436753
346,backbone.res2.1.conv1,2,1112,0.8634540579222217
347,backbone.res2.1.conv2,2,1112,0.9551632260561399
348,backbone.res2.1.conv3,2,1112,0.9745945627733034
349,backbone.res2.2.conv1,2,1112,0.9689647027196342
350,backbone.res2.2.conv2,2,1112,0.9752399826023428
351,backbone.res2.2.conv3,2,1112,0.9225098863541193
352,backbone.res3.0.conv1,2,1112,0.7666187615328893
353,backbone.res3.0.conv2,2,1112,0.9657205617168919
354,backbone.res3.0.conv3,2,1112,0.9585562716563504
355,backbone.res3.1.conv1,2,1112,0.964755291321719
356,backbone.res3.1.conv2,2,1112,0.8806935498056977
357,backbone.res3.1.conv3,2,1112,0.6614760205361787
358,backbone.res3.2.conv1,2,1112,0.9740137112956596
359,backbone.res3.2.conv2,2,1112,0.9073046410356436
360,backbone.res3.2.conv3,2,1112,0.9146544095981768
361,backbone.res3.3.conv1,2,1112,0.8230798957312762
362,backbone.res3.3.conv2,2,1112,0.6026106116639898
363,backbone.res3.3.conv3,2,1112,0.5970710657922877
364,backbone.res4.0.conv1,2,1112,0.6289823407700791
365,backbone.res4.0.conv2,2,1112,0.6851128335398584
366,backbone.res4.0.conv3,2,1112,0.5685139184928835
367,backbone.res4.1.conv1,2,1112,0.5158338189981235
368,backbone.res4.1.conv2,2,1112,0.8966640788511145
369,backbone.res4.1.conv3,2,1112,0.61969654662369
370,backbone.res4.2.conv1,1,1112,0.6347274646501164
371,backbone.res4.2.conv2,1,1112,0.8990552055075512
372,backbone.res4.2.conv3,2,1112,0.8777826055054208
373,backbone.res4.3.conv1,2,1112,0.9131985085180885
374,backbone.res4.3.conv2,1,1112,0.9810264372099438
375,backbone.res4.3.conv3,1,1112,0.9296031145285553
376,backbone.res4.4.conv1,1,1112,0.9567982024439008
377,backbone.res4.4.conv2,1,1112,0.9774445455332179
378,backbone.res4.4.conv3,1,1112,0.9695606541500728
379,backbone.res4.5.conv1,1,1112,0.9625755468402388
380,backbone.res4.5.conv2,1,1112,0.9808590964053978
381,backbone.res4.5.conv3,1,1112,0.9811526363313262
382,roi_heads.pooler.level,1,1112,0.9875113493139301
383,roi_heads.res5.0.conv1,1,1112,0.9863438567138735
384,roi_heads.res5.0.conv2,1,1112,0.9853606266768439
385,roi_heads.res5.0.conv3,1,1112,0.9878528438586618
386,roi_heads.res5.1.conv1,1,1112,0.9905144679072301
387,roi_heads.res5.1.conv2,1,1112,0.9944458366393676
388,roi_heads.res5.1.conv3,1,1112,0.9901018392159758
389,roi_heads.res5.2.conv1,1,1112,0.9851132137500342
390,roi_heads.res5.2.conv2,1,1112,0.9867511578419211
391,roi_heads.res5.2.conv3,1,1112,0.9903388217415068
392,backbone.res2.0.conv1,2,241,0.5068208206356213
393,backbone.res2.0.conv2,2,241,0.8258745516270649
394,backbone.res2.0.conv3,2,241,0.8653088899224881
395,backbone.res2.1.conv1,2,241,0.8861539807600148
396,backbone.res2.1.conv2,2,241,0.8981573626853397
397,backbone.res2.1.conv3,2,241,0.8253220995304686
398,backbone.res2.2.conv1,2,241,0.8842150540236136
399,backbone.res2.2.conv2,2,241,0.8806366216187249
400,backbone.res2.2.conv3,2,241,0.7636172340232903
401,backbone.res3.0.conv1,2,241,0.6987137516955532
402,backbone.res3.0.conv2,2,241,0.7467339197790247
403,backbone.res3.0.conv3,2,241,0.8001940881220474
404,backbone.res3.1.conv1,2,241,0.8929882801642507
405,backbone.res3.1.conv2,2,241,0.9052195501959854
406,backbone.res3.1.conv3,2,241,0.791117257159308
407,backbone.res3.2.conv1,2,241,0.9214291193006442
408,backbone.res3.2.conv2,2,241,0.9348795859506128
409,backbone.res3.2.conv3,2,241,0.5722271811458307
410,backbone.res3.3.conv1,2,241,0.6097537921538948
411,backbone.res3.3.conv2,2,241,0.7990604156258372
412,backbone.res3.3.conv3,2,241,0.7999894831343888
413,backbone.res4.0.conv1,2,241,0.7025674484635536
414,backbone.res4.0.conv2,2,241,0.7000677848627406
415,backbone.res4.0.conv3,2,241,0.5604163761371356
416,backbone.res4.1.conv1,2,241,0.6693934179779696
417,backbone.res4.1.conv2,2,241,0.8854801974155384
418,backbone.res4.1.conv3,2,241,0.8569563232603008
419,backbone.res4.2.conv1,1,241,0.5128169626132021
420,backbone.res4.2.conv2,1,241,0.9393104527406877
421,backbone.res4.2.conv3,2,241,0.906238951358601
422,backbone.res4.3.conv1,2,241,0.6837789139787762
423,backbone.res4.3.conv2,1,241,0.6662578448666243
424,backbone.res4.3.conv3,1,241,0.8206578584612693
