,Layer,Cluster,Image,PCC
268,backbone.res4.4.conv2,1,refrigerator_536947,0.8343553742884939
269,backbone.res4.4.conv3,1,refrigerator_536947,0.9031934451102672
270,backbone.res4.5.conv1,1,refrigerator_536947,0.8160936821114716
271,backbone.res4.5.conv2,1,refrigerator_536947,0.8313943643680153
272,backbone.res4.5.conv3,1,refrigerator_536947,0.8652054424081365
273,backbone.res2.0.conv1,2,remote_476810,0.6542687165826101
274,backbone.res2.0.conv2,2,remote_476810,0.6844989320394035
275,backbone.res2.0.conv3,2,remote_476810,0.753678309358397
276,backbone.res2.1.conv1,2,remote_476810,0.8023780425552719
277,backbone.res2.1.conv2,2,remote_476810,0.7559535487274532
278,backbone.res2.1.conv3,2,remote_476810,0.7219663658165832
279,backbone.res2.2.conv1,2,remote_476810,0.7531097452421355
280,backbone.res2.2.conv2,2,remote_476810,0.7779413870415264
281,backbone.res2.2.conv3,2,remote_476810,0.749294583989447
282,backbone.res3.0.conv1,2,remote_476810,0.6947907048160475
283,backbone.res3.0.conv2,2,remote_476810,0.7632241189132715
284,backbone.res3.0.conv3,2,remote_476810,0.7234331696894011
285,backbone.res3.1.conv1,2,remote_476810,0.6166502862877431
286,backbone.res3.1.conv2,2,remote_476810,0.7826710037679466
287,backbone.res3.1.conv3,2,remote_476810,0.7647249772333412
288,backbone.res3.2.conv1,2,remote_476810,0.6582556220453354
289,backbone.res3.2.conv2,2,remote_476810,0.6079162840507283
290,backbone.res3.2.conv3,2,remote_476810,0.7174534436939572
291,backbone.res3.3.conv1,2,remote_476810,0.6994056261086312
292,backbone.res3.3.conv2,2,remote_476810,0.745958160732588
293,backbone.res3.3.conv3,2,remote_476810,0.7157718193258582
294,backbone.res4.0.conv1,2,remote_476810,0.48544410891151446
295,backbone.res4.0.conv2,2,remote_476810,0.5116386633146942
296,backbone.res4.0.conv3,2,remote_476810,0.5659471104292023
297,backbone.res4.1.conv1,2,remote_476810,0.7055891309842477
298,backbone.res4.1.conv2,2,remote_476810,0.7423081857743318
299,backbone.res4.1.conv3,2,remote_476810,0.5012816124564454
300,backbone.res4.2.conv1,2,remote_476810,0.6799961778961175
301,backbone.res4.2.conv2,1,remote_476810,0.8045586795988678
302,backbone.res4.2.conv3,1,remote_476810,0.7333873985859826
303,backbone.res4.3.conv1,1,remote_476810,0.6735373802094542
304,backbone.res4.3.conv2,1,remote_476810,0.7266149923886979
305,backbone.res4.3.conv3,1,remote_476810,0.4304867167362685
306,backbone.res4.4.conv1,1,remote_476810,0.7586524467680541
307,backbone.res4.4.conv2,1,remote_476810,0.6993790147711452
308,backbone.res4.4.conv3,1,remote_476810,0.6019561065082678
309,backbone.res4.5.conv1,1,remote_476810,0.7114122169963873
310,backbone.res4.5.conv2,1,remote_476810,0.6924423024380281
311,backbone.res4.5.conv3,1,remote_476810,0.6880139807663916
312,backbone.res2.0.conv1,2,cow_545958,0.11381441980125512
313,backbone.res2.0.conv2,2,cow_545958,0.0908525907553158
314,backbone.res2.0.conv3,2,cow_545958,0.09171584253387689
315,backbone.res2.1.conv1,2,cow_545958,0.08791184988351941
316,backbone.res2.1.conv2,2,cow_545958,0.14993846831130292
317,backbone.res2.1.conv3,2,cow_545958,0.17017635928909255
318,backbone.res2.2.conv1,2,cow_545958,0.14942107200778978
319,backbone.res2.2.conv2,2,cow_545958,0.09590484704769835
320,backbone.res2.2.conv3,2,cow_545958,0.1634863108123681
321,backbone.res3.0.conv1,2,cow_545958,0.13784115954442305
322,backbone.res3.0.conv2,2,cow_545958,0.16174637017847399
323,backbone.res3.0.conv3,2,cow_545958,0.24834151672882873
324,backbone.res3.1.conv1,2,cow_545958,0.10348927350549124
325,backbone.res3.1.conv2,2,cow_545958,0.14038819368805566
326,backbone.res3.1.conv3,2,cow_545958,0.1375297728614371
327,backbone.res3.2.conv1,2,cow_545958,0.17922611256172205
328,backbone.res3.2.conv2,2,cow_545958,0.06681212904324492
329,backbone.res3.2.conv3,2,cow_545958,0.11358826314782539
330,backbone.res3.3.conv1,2,cow_545958,0.09981634052282774
331,backbone.res3.3.conv2,2,cow_545958,0.06817635383458046
332,backbone.res3.3.conv3,2,cow_545958,0.10681363525364625
333,backbone.res4.0.conv1,2,cow_545958,0.1441173560966131
334,backbone.res4.0.conv2,2,cow_545958,0.17042603965757155
335,backbone.res4.0.conv3,2,cow_545958,0.16275385491145872
336,backbone.res4.1.conv1,2,cow_545958,0.11376908805602856
337,backbone.res4.1.conv2,2,cow_545958,0.15251204325302545
338,backbone.res4.1.conv3,2,cow_545958,0.13394797867284916
339,backbone.res4.2.conv1,2,cow_545958,0.1345630855475312
340,backbone.res4.2.conv2,1,cow_545958,0.10918137135218242
