,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType
41,26,42,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,2223.jpg,140,human,person,,
42,26,43,4,lighting legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,1748.jpg,141,human,person,,
43,26,44,4,none,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,2279.jpg,142,human,person,,
44,26,45,4,wholebody,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,1685.jpg,143,human,person,,
45,26,46,4,noone,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,2262.jpg,144,human,person,,
46,26,47,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,2226.jpg,145,human,person,,
47,26,48,4,"legs,shoes,arms,head",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/026ET3,2102.jpg,146,human,person,,
0,27,1,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1788.jpg,99,human,person,,
1,27,2,4,black head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2092.jpg,100,human,person,,
2,27,3,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2008.jpg,101,human,person,,
3,27,4,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1926.jpg,102,human,person,,
4,27,5,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2457.jpg,103,human,person,,
5,27,6,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2226.jpg,104,human,person,,
6,27,7,4,hand,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2170.jpg,105,human,person,,
7,27,8,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1664.jpg,106,human,person,,
8,27,9,4,walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2262.jpg,107,human,person,,
9,27,10,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2128.jpg,108,human,person,,
10,27,11,4,strange shape,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2271.jpg,109,human,person,,
11,27,12,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1917.jpg,110,human,person,,
12,27,13,4,red,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2186.jpg,111,human,person,,
13,27,14,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1852.jpg,112,human,person,,
14,27,15,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2019.jpg,113,human,person,,
15,27,16,4,white,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2270.jpg,114,human,person,,
16,27,17,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1746.jpg,115,human,person,,
17,27,18,4,red and walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2090.jpg,116,human,person,,
18,27,19,4,white,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2161.jpg,117,human,person,,
19,27,20,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2164.jpg,118,human,person,,
20,27,21,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2203.jpg,119,human,person,,
21,27,22,4,white,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2279.jpg,120,human,person,,
22,27,23,4,white,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1893.jpg,121,human,person,,
23,27,24,4,white,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2108.jpg,122,human,person,,
24,27,25,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2040.jpg,123,human,person,,
25,27,26,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2275.jpg,124,human,person,,
26,27,27,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1783.jpg,125,human,person,,
27,27,28,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1994.jpg,126,human,person,,
28,27,29,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2121.jpg,127,human,person,,
29,27,30,4,blue,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2028.jpg,128,human,person,,
30,27,31,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1803.jpg,129,human,person,,
31,27,32,4,reflect,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1817.jpg,130,human,person,,
32,27,33,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1685.jpg,131,human,person,,
33,27,34,4,walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2087.jpg,132,human,person,,
34,27,35,4,walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2252.jpg,133,human,person,,
35,27,36,4,white,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1805.jpg,134,human,person,,
36,27,37,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2393.jpg,135,human,person,,
37,27,38,4,walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2229.jpg,136,human,person,,
38,27,39,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2334.jpg,137,human,person,,
39,27,40,4,walk leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1954.jpg,138,human,person,,
40,27,41,4,reflection,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1748.jpg,139,human,person,,
41,27,42,4,shape,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2223.jpg,140,human,person,,
42,27,43,4,black,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1731.jpg,141,human,person,,
43,27,44,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1918.jpg,142,human,person,,
44,27,45,4,walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2327.jpg,143,human,person,,
45,27,46,4,shape,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1770.jpg,144,human,person,,
46,27,47,4,cannot identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,1142.jpg,145,human,person,,
47,27,48,4,walk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/027ET3,2102.jpg,146,human,person,,
0,28,1,4,FRAME,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1770.jpg,99,human,person,,
1,28,2,4,"frame,behaviour,walking on the street",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2223.jpg,100,human,person,,
2,28,3,4,"cloths, arms",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2170.jpg,101,human,person,,
3,28,4,4,"behaviour,arms",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2275.jpg,102,human,person,,
4,28,5,4,"legs,cloths",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1731.jpg,103,human,person,,
5,28,6,4,"legs,cloths",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2164.jpg,104,human,person,,
6,28,7,4,"legs, behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1664.jpg,105,human,person,,
7,28,8,4,"cloths,legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2028.jpg,106,human,person,,
8,28,9,4,"cap,head",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1817.jpg,107,human,person,,
9,28,10,4,"legs,frame",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2161.jpg,108,human,person,,
10,28,11,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2121.jpg,109,human,person,,
11,28,12,4,"legs,behaviour, walking",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2087.jpg,110,human,person,,
12,28,13,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1803.jpg,111,human,person,,
13,28,14,4,"dress,legs,feet,arms",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2252.jpg,112,human,person,,
14,28,15,4,"legs,clots",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2090.jpg,113,human,person,,
15,28,16,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2092.jpg,114,human,person,,
16,28,17,4,behaviour,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2262.jpg,115,human,person,,
17,28,18,4,"frame,cloths",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2270.jpg,116,human,person,,
18,28,19,4,"cloths,behaviour,walking",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2008.jpg,117,human,person,,
19,28,20,4,"frame,walking",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1954.jpg,118,human,person,,
20,28,21,4,"frame,walking",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1788.jpg,119,human,person,,
21,28,22,4,legs.head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2327.jpg,120,human,person,,
22,28,23,4,"legs,head,hands",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2393.jpg,121,human,person,,
23,28,24,4,"frame,head",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2271.jpg,122,human,person,,
24,28,25,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2203.jpg,123,human,person,,
25,28,26,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2226.jpg,124,human,person,,
26,28,27,4,"arms,legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1805.jpg,125,human,person,,
27,28,28,4,"legs,behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1918.jpg,126,human,person,,
28,28,29,4,"cloths,frame",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1142.jpg,127,human,person,,
29,28,30,4,"legs,cloths",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2229.jpg,128,human,person,,
30,28,31,4,"frame,behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2279.jpg,129,human,person,,
31,28,32,4,"legs,behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1746.jpg,130,human,person,,
32,28,33,4,"cloths,legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1748.jpg,131,human,person,,
33,28,34,4,"cloths,arms",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2102.jpg,132,human,person,,
34,28,35,4,"arms,behaviour,legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1685.jpg,133,human,person,,
35,28,36,4,"frame,behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2108.jpg,134,human,person,,
36,28,37,4,"frame,behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2457.jpg,135,human,person,,
37,28,38,4,"frame,legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1917.jpg,136,human,person,,
38,28,39,4,"cloths,head",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1893.jpg,137,human,person,,
39,28,40,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1994.jpg,138,human,person,,
40,28,41,4,"frame, behaviour",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2019.jpg,139,human,person,,
41,28,42,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2128.jpg,140,human,person,,
42,28,43,4,"legs,frame",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1783.jpg,141,human,person,,
43,28,44,4,"arms,legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1926.jpg,142,human,person,,
44,28,45,4,"frame,head",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2040.jpg,143,human,person,,
45,28,46,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,1852.jpg,144,human,person,,
46,28,47,4,"frame,cloths",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2334.jpg,145,human,person,,
47,28,48,4,frame,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/028ET3,2186.jpg,146,human,person,,
0,29,1,4,can't identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2128.jpg,99,human,person,,
1,29,2,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1770.jpg,100,human,person,,
2,29,3,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1817.jpg,101,human,person,,
3,29,4,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1783.jpg,102,human,person,,
4,29,5,4,hed leg arm height,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1926.jpg,103,human,person,,
5,29,6,4,clor,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2161.jpg,104,human,person,,
6,29,7,4,color leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1748.jpg,105,human,person,,
7,29,8,4,leg ,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1917.jpg,106,human,person,,
8,29,9,4,color head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2008.jpg,107,human,person,,
9,29,10,4,cloth leg arm,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2252.jpg,108,human,person,,
10,29,11,4,color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1142.jpg,109,human,person,,
11,29,12,4,can't identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1954.jpg,110,human,person,,
12,29,13,4,arm head leg cloth,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2275.jpg,111,human,person,,
13,29,14,4,color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1893.jpg,112,human,person,,
14,29,15,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2040.jpg,113,human,person,,
15,29,16,4,can't identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2334.jpg,114,human,person,,
16,29,17,4,can't identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1852.jpg,115,human,person,,
17,29,18,4,head color leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2170.jpg,116,human,person,,
18,29,19,4,color ,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2108.jpg,117,human,person,,
19,29,20,4,leg arm color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2164.jpg,118,human,person,,
20,29,21,4,color arm,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1805.jpg,119,human,person,,
21,29,22,4,head arm leg color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2327.jpg,120,human,person,,
22,29,23,4,hight head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2457.jpg,121,human,person,,
23,29,24,4,hight,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1994.jpg,122,human,person,,
24,29,25,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2092.jpg,123,human,person,,
25,29,26,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2121.jpg,124,human,person,,
26,29,27,4,head arm leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1685.jpg,125,human,person,,
27,29,28,4,can't identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1803.jpg,126,human,person,,
28,29,29,4,color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2270.jpg,127,human,person,,
29,29,30,4,head bag leg arm,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2393.jpg,128,human,person,,
30,29,31,4,hight head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2019.jpg,129,human,person,,
31,29,32,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2271.jpg,130,human,person,,
32,29,33,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1664.jpg,131,human,person,,
33,29,34,4,color leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2090.jpg,132,human,person,,
34,29,35,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2226.jpg,133,human,person,,
35,29,36,4,can''t identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2262.jpg,134,human,person,,
36,29,37,4,arm leg color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2102.jpg,135,human,person,,
37,29,38,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1918.jpg,136,human,person,,
38,29,39,4,leg color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2028.jpg,137,human,person,,
39,29,40,4,leg color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2087.jpg,138,human,person,,
40,29,41,4,leg arm chest,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2229.jpg,139,human,person,,
41,29,42,4,leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1746.jpg,140,human,person,,
42,29,43,4,color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2186.jpg,141,human,person,,
43,29,44,4,color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2279.jpg,142,human,person,,
44,29,45,4,height bag,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1788.jpg,143,human,person,,
45,29,46,4,leg head ,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,1731.jpg,144,human,person,,
46,29,47,4,can't identify,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2203.jpg,145,human,person,,
47,29,48,4,head leg,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/029ET3,2223.jpg,146,human,person,,
0,30,1,4,clothes,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1142.jpg,99,human,person,,
1,30,2,4,black top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1994.jpg,100,human,person,,
2,30,3,4,location,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2334.jpg,101,human,person,,
3,30,4,4,legs crossing,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2087.jpg,102,human,person,,
4,30,5,4,"location, figure",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1852.jpg,103,human,person,,
5,30,6,4,"location, legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1917.jpg,104,human,person,,
6,30,7,4,shape,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1954.jpg,105,human,person,,
7,30,8,4,"jeans, white top",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2164.jpg,106,human,person,,
8,30,9,4,white clothes,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2108.jpg,107,human,person,,
9,30,10,4,"arms, walking, sidewalk",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1685.jpg,108,human,person,,
10,30,11,4,cap,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1817.jpg,109,human,person,,
11,30,12,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2121.jpg,110,human,person,,
12,30,13,4,garbage man in motion,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2275.jpg,111,human,person,,
13,30,14,4,"black clothes, bag",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2393.jpg,112,human,person,,
14,30,15,4,black outfit,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2262.jpg,113,human,person,,
15,30,16,4,white top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2161.jpg,114,human,person,,
16,30,17,4,location,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2019.jpg,115,human,person,,
17,30,18,4,dress,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2252.jpg,116,human,person,,
18,30,19,4,"green tee, bag",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2229.jpg,117,human,person,,
19,30,20,4,white top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1805.jpg,118,human,person,,
20,30,21,4,black top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2223.jpg,119,human,person,,
21,30,22,4,shape,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2092.jpg,120,human,person,,
22,30,23,4,location,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2203.jpg,121,human,person,,
23,30,24,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1783.jpg,122,human,person,,
24,30,25,4,"black clothes, legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1731.jpg,123,human,person,,
25,30,26,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2226.jpg,124,human,person,,
26,30,27,4,white top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2270.jpg,125,human,person,,
27,30,28,4,nothing,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2128.jpg,126,human,person,,
28,30,29,4,"cap, arms",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2008.jpg,127,human,person,,
29,30,30,4,"white tee, arms, legs",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2102.jpg,128,human,person,,
30,30,31,4,reflective vest,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1748.jpg,129,human,person,,
31,30,32,4,orange top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2090.jpg,130,human,person,,
32,30,33,4,black outfit,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1926.jpg,131,human,person,,
33,30,34,4,white top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2279.jpg,132,human,person,,
34,30,35,4,location sidewalk,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2186.jpg,133,human,person,,
35,30,36,4,figure at bus stop,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2457.jpg,134,human,person,,
36,30,37,4,pink clothes,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1893.jpg,135,human,person,,
37,30,38,4,"tee, bus stop",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2170.jpg,136,human,person,,
38,30,39,4,whie bag,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1788.jpg,137,human,person,,
39,30,40,4,ead,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2040.jpg,138,human,person,,
40,30,41,4,black outfit,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1918.jpg,139,human,person,,
41,30,42,4,nothing,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2271.jpg,140,human,person,,
42,30,43,4,black outfit,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1770.jpg,141,human,person,,
43,30,44,4,location,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1803.jpg,142,human,person,,
44,30,45,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1746.jpg,143,human,person,,
45,30,46,4,"legs , sidewalk",2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,1664.jpg,144,human,person,,
46,30,47,4,blue tee,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2327.jpg,145,human,person,,
47,30,48,4,blue top,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/030ET3,2028.jpg,146,human,person,,
0,31,1,4,cannot id,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1893.jpg,99,human,person,,
1,31,2,4,color,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2186.jpg,100,human,person,,
2,31,3,4,arms,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2275.jpg,101,human,person,,
3,31,4,4,shape,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2223.jpg,102,human,person,,
4,31,5,4,vest,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1748.jpg,103,human,person,,
5,31,6,4,cannot id,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2019.jpg,104,human,person,,
6,31,7,4,shirt,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2164.jpg,105,human,person,,
7,31,8,4,arms,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2102.jpg,106,human,person,,
8,31,9,4,cannot id,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2121.jpg,107,human,person,,
9,31,10,4,arms,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2008.jpg,108,human,person,,
10,31,11,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1664.jpg,109,human,person,,
11,31,12,4,arms,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1926.jpg,110,human,person,,
12,31,13,4,head,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1817.jpg,111,human,person,,
13,31,14,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2229.jpg,112,human,person,,
14,31,15,4,cannot id,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2128.jpg,113,human,person,,
15,31,16,4,cannot id,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2334.jpg,114,human,person,,
16,31,17,4,legs,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,2226.jpg,115,human,person,,
17,31,18,4,arms,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1805.jpg,116,human,person,,
18,31,19,4,cannot id,2,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/031ET3,1746.jpg,117,human,person,,
