,Layer,Cluster,Task,Image,Similarity
251,backbone.res3.2.conv3,1,DET vs FullGradCam,1176,0.45628244930022854
252,backbone.res3.3.conv1,1,DET vs FullGradCam,1176,0.4217591772844425
253,backbone.res3.3.conv2,2,DET vs FullGradCam,1176,0.31782256758234373
254,backbone.res3.3.conv3,2,DET vs FullGradCam,1176,0.35847244652524224
255,backbone.res4.0.conv1,1,DET vs FullGradCam,1176,0.5898650784840711
256,backbone.res4.0.conv2,1,DET vs FullGradCam,1176,0.6520519892200782
257,backbone.res4.0.conv3,1,DET vs FullGradCam,1176,0.6386018358425231
258,backbone.res4.1.conv1,1,DET vs FullGradCam,1176,0.5937185553311171
259,backbone.res4.1.conv2,1,DET vs FullGradCam,1176,0.6673300502846711
260,backbone.res4.1.conv3,1,DET vs FullGradCam,1176,0.6077748001576607
261,backbone.res4.2.conv1,1,DET vs FullGradCam,1176,0.6438073461492408
262,backbone.res4.2.conv2,1,DET vs FullGradCam,1176,0.570513583660091
263,backbone.res4.2.conv3,1,DET vs FullGradCam,1176,0.5134956539482685
264,backbone.res4.3.conv1,1,DET vs FullGradCam,1176,0.5058784661501924
265,backbone.res4.3.conv2,1,DET vs FullGradCam,1176,0.48093152764402924
266,backbone.res4.3.conv3,1,DET vs FullGradCam,1176,0.4392237285395162
267,backbone.res4.4.conv1,1,DET vs FullGradCam,1176,0.42905631729941707
268,backbone.res4.4.conv2,1,DET vs FullGradCam,1176,0.4918305659295736
269,backbone.res4.4.conv3,1,DET vs FullGradCam,1176,0.48618063580104265
270,backbone.res4.5.conv1,1,DET vs FullGradCam,1176,0.5184203341054979
271,backbone.res4.5.conv2,1,DET vs FullGradCam,1176,0.3833126097060562
272,backbone.res4.5.conv3,1,DET vs FullGradCam,1176,0.43734913512300333
273,backbone.res2.0.conv1,1,DET vs FullGradCam,2252,0.2005533385012156
274,backbone.res2.0.conv2,1,DET vs FullGradCam,2252,0.2102935221005544
275,backbone.res2.0.conv3,1,DET vs FullGradCam,2252,0.21345375269201722
276,backbone.res2.1.conv1,1,DET vs FullGradCam,2252,0.22007610990446738
277,backbone.res2.1.conv2,1,DET vs FullGradCam,2252,0.20570364375270594
278,backbone.res2.1.conv3,1,DET vs FullGradCam,2252,0.21675113398508075
279,backbone.res2.2.conv1,1,DET vs FullGradCam,2252,0.19413963405224377
280,backbone.res2.2.conv2,2,DET vs FullGradCam,2252,0.13992879133007155
281,backbone.res2.2.conv3,2,DET vs FullGradCam,2252,0.1635475064059317
282,backbone.res3.0.conv1,1,DET vs FullGradCam,2252,0.2010441820376015
283,backbone.res3.0.conv2,1,DET vs FullGradCam,2252,0.23156934740019844
284,backbone.res3.0.conv3,1,DET vs FullGradCam,2252,0.2589694657317378
285,backbone.res3.1.conv1,1,DET vs FullGradCam,2252,0.2841486570538708
286,backbone.res3.1.conv2,1,DET vs FullGradCam,2252,0.24209228073939373
287,backbone.res3.1.conv3,1,DET vs FullGradCam,2252,0.2713034787965704
288,backbone.res3.2.conv1,1,DET vs FullGradCam,2252,0.2124406471957942
289,backbone.res3.2.conv2,1,DET vs FullGradCam,2252,0.22320834005146478
290,backbone.res3.2.conv3,1,DET vs FullGradCam,2252,0.2739842249212424
291,backbone.res3.3.conv1,1,DET vs FullGradCam,2252,0.23094249686608642
292,backbone.res3.3.conv2,2,DET vs FullGradCam,2252,0.11694429562406689
293,backbone.res3.3.conv3,2,DET vs FullGradCam,2252,0.21151489334357068
294,backbone.res4.0.conv1,1,DET vs FullGradCam,2252,0.3026110563086335
295,backbone.res4.0.conv2,1,DET vs FullGradCam,2252,0.2731077806773078
296,backbone.res4.0.conv3,1,DET vs FullGradCam,2252,0.2802457771192347
297,backbone.res4.1.conv1,1,DET vs FullGradCam,2252,0.2735367373721398
298,backbone.res4.1.conv2,1,DET vs FullGradCam,2252,0.24270500429401737
299,backbone.res4.1.conv3,1,DET vs FullGradCam,2252,0.23775841651558088
300,backbone.res4.2.conv1,1,DET vs FullGradCam,2252,0.17642951563579234
301,backbone.res4.2.conv2,1,DET vs FullGradCam,2252,0.16215360470054235
302,backbone.res4.2.conv3,1,DET vs FullGradCam,2252,0.18770078134376822
303,backbone.res4.3.conv1,1,DET vs FullGradCam,2252,0.15743456914857487
304,backbone.res4.3.conv2,1,DET vs FullGradCam,2252,0.11804647951890414
305,backbone.res4.3.conv3,1,DET vs FullGradCam,2252,0.10829654654921425
306,backbone.res4.4.conv1,1,DET vs FullGradCam,2252,0.10735990837914189
307,backbone.res4.4.conv2,1,DET vs FullGradCam,2252,0.07271106566723892
308,backbone.res4.4.conv3,1,DET vs FullGradCam,2252,0.06901908964670206
309,backbone.res4.5.conv1,1,DET vs FullGradCam,2252,0.07515251118914885
310,backbone.res4.5.conv2,1,DET vs FullGradCam,2252,0.047934450925049346
