,Layer,Cluster,Task,Image,Similarity
191,backbone.res4.4.conv3,3,DET vs FullGradCam,bottle_460929,75.18235544213434
192,backbone.res4.5.conv1,3,DET vs FullGradCam,bottle_460929,72.23332106641337
193,backbone.res4.5.conv2,3,DET vs FullGradCam,bottle_460929,69.66896666472667
194,backbone.res4.5.conv3,3,DET vs FullGradCam,bottle_460929,75.44730855839703
195,backbone.res2.0.conv1,2,DET vs FullGradCam,toothbrush_160666,35.49138200407043
196,backbone.res2.0.conv2,2,DET vs FullGradCam,toothbrush_160666,36.168879194096306
197,backbone.res2.0.conv3,1,DET vs FullGradCam,toothbrush_160666,33.21489992978777
198,backbone.res2.1.conv1,2,DET vs FullGradCam,toothbrush_160666,35.66660250576695
199,backbone.res2.1.conv2,2,DET vs FullGradCam,toothbrush_160666,30.74509059931991
200,backbone.res2.1.conv3,2,DET vs FullGradCam,toothbrush_160666,32.07133294400664
201,backbone.res2.2.conv1,1,DET vs FullGradCam,toothbrush_160666,31.914219890403537
202,backbone.res2.2.conv2,1,DET vs FullGradCam,toothbrush_160666,31.93583147023853
203,backbone.res2.2.conv3,1,DET vs FullGradCam,toothbrush_160666,33.07216951688255
204,backbone.res3.0.conv1,1,DET vs FullGradCam,toothbrush_160666,32.396539541483754
205,backbone.res3.0.conv2,1,DET vs FullGradCam,toothbrush_160666,28.439729533638197
206,backbone.res3.0.conv3,2,DET vs FullGradCam,toothbrush_160666,30.39703319510401
207,backbone.res3.1.conv1,2,DET vs FullGradCam,toothbrush_160666,28.508601417041177
208,backbone.res3.1.conv2,2,DET vs FullGradCam,toothbrush_160666,28.692562069014574
209,backbone.res3.1.conv3,2,DET vs FullGradCam,toothbrush_160666,30.905648451155695
210,backbone.res3.2.conv1,1,DET vs FullGradCam,toothbrush_160666,30.2253988425882
211,backbone.res3.2.conv2,2,DET vs FullGradCam,toothbrush_160666,26.905466446820157
212,backbone.res3.2.conv3,2,DET vs FullGradCam,toothbrush_160666,28.235987411744937
213,backbone.res3.3.conv1,1,DET vs FullGradCam,toothbrush_160666,27.948747085702337
214,backbone.res3.3.conv2,2,DET vs FullGradCam,toothbrush_160666,35.25820571765739
215,backbone.res3.3.conv3,2,DET vs FullGradCam,toothbrush_160666,26.599551540353445
216,backbone.res4.0.conv1,1,DET vs FullGradCam,toothbrush_160666,27.987477487586915
217,backbone.res4.0.conv2,2,DET vs FullGradCam,toothbrush_160666,28.325985276746362
218,backbone.res4.0.conv3,2,DET vs FullGradCam,toothbrush_160666,32.491241758832
219,backbone.res4.1.conv1,2,DET vs FullGradCam,toothbrush_160666,28.172320684277167
220,backbone.res4.1.conv2,1,DET vs FullGradCam,toothbrush_160666,31.371953584168818
221,backbone.res4.1.conv3,2,DET vs FullGradCam,toothbrush_160666,23.596050919180954
222,backbone.res4.2.conv1,2,DET vs FullGradCam,toothbrush_160666,25.09137169333009
223,backbone.res4.2.conv2,3,DET vs FullGradCam,toothbrush_160666,27.62851061100426
224,backbone.res4.2.conv3,2,DET vs FullGradCam,toothbrush_160666,26.108100802099752
225,backbone.res4.3.conv1,2,DET vs FullGradCam,toothbrush_160666,24.21662295624887
226,backbone.res4.3.conv2,3,DET vs FullGradCam,toothbrush_160666,28.416187979449134
