,Layer,Cluster,Image,PCC
273,backbone.res4.2.conv2,2,67,0.9503453661900473
274,backbone.res4.2.conv3,2,67,0.951064690210169
275,backbone.res4.3.conv1,2,67,0.9646177348631013
276,backbone.res4.3.conv2,2,67,0.9595744885259212
277,backbone.res4.3.conv3,2,67,0.9589555941595105
278,backbone.res4.4.conv1,2,67,0.9658431409954804
279,backbone.res4.4.conv2,2,67,0.9326388400281461
280,backbone.res4.4.conv3,2,67,0.9335232623846675
281,backbone.res4.5.conv1,2,67,0.9075972653636718
282,backbone.res4.5.conv2,3,67,0.908354001551965
283,backbone.res4.5.conv3,3,67,0.913225059871568
284,roi_heads.pooler.level,3,67,0.9116988215451056
285,roi_heads.res5.0.conv1,3,67,0.8924452324827478
286,roi_heads.res5.0.conv2,3,67,0.9455451944081048
287,roi_heads.res5.0.conv3,3,67,0.9513915843502538
288,roi_heads.res5.1.conv1,3,67,0.9279889276086835
289,roi_heads.res5.1.conv2,3,67,0.9317326821461435
290,roi_heads.res5.1.conv3,3,67,0.94125027170677
291,roi_heads.res5.2.conv1,3,67,0.858875269581126
292,roi_heads.res5.2.conv2,3,67,0.8848101547249403
293,roi_heads.res5.2.conv3,3,67,0.9287015972826632
294,backbone.res2.0.conv1,1,843,0.8081035708219391
295,backbone.res2.0.conv2,1,843,0.8337209181606021
296,backbone.res2.0.conv3,1,843,0.861648734640926
297,backbone.res2.1.conv1,1,843,0.8857578764578469
298,backbone.res2.1.conv2,1,843,0.9035776225640885
299,backbone.res2.1.conv3,1,843,0.8596744003075076
300,backbone.res2.2.conv1,1,843,0.9465305530103619
301,backbone.res2.2.conv2,1,843,0.8303200478651528
302,backbone.res2.2.conv3,1,843,0.6831518168245265
303,backbone.res3.0.conv1,1,843,0.8760794718093304
304,backbone.res3.0.conv2,1,843,0.8397891663269077
305,backbone.res3.0.conv3,1,843,0.8533236038683533
306,backbone.res3.1.conv1,1,843,0.7566681912352701
307,backbone.res3.1.conv2,1,843,0.6389397478856856
308,backbone.res3.1.conv3,1,843,0.6431656549803577
309,backbone.res3.2.conv1,1,843,0.5950326378678694
310,backbone.res3.2.conv2,1,843,0.8702582621087218
311,backbone.res3.2.conv3,1,843,0.8236797417799915
312,backbone.res3.3.conv1,1,843,0.7093657938701122
313,backbone.res3.3.conv2,2,843,0.7364025881737597
314,backbone.res3.3.conv3,2,843,0.7204920858010188
315,backbone.res4.0.conv1,2,843,0.8061285289010055
316,backbone.res4.0.conv2,2,843,0.786885843092121
317,backbone.res4.0.conv3,2,843,0.7519562224932165
318,backbone.res4.1.conv1,2,843,0.7055958239585118
319,backbone.res4.1.conv2,2,843,0.6940380812874282
320,backbone.res4.1.conv3,2,843,0.7865984070411826
321,backbone.res4.2.conv1,2,843,0.8174566011039635
322,backbone.res4.2.conv2,2,843,0.8415279529752363
323,backbone.res4.2.conv3,2,843,0.7652636106860231
324,backbone.res4.3.conv1,2,843,0.804557352187027
325,backbone.res4.3.conv2,2,843,0.8179835238582025
326,backbone.res4.3.conv3,2,843,0.8197392079574526
327,backbone.res4.4.conv1,2,843,0.7848596741628467
328,backbone.res4.4.conv2,2,843,0.7322607111540465
329,backbone.res4.4.conv3,2,843,0.7992275305043401
330,backbone.res4.5.conv1,2,843,0.8350303294829764
331,backbone.res4.5.conv2,3,843,0.7024584908161439
332,backbone.res4.5.conv3,3,843,0.748784752667475
333,roi_heads.pooler.level,3,843,0.6705633061187298
334,roi_heads.res5.0.conv1,3,843,0.6710476923622587
335,roi_heads.res5.0.conv2,3,843,0.7119589678203109
336,roi_heads.res5.0.conv3,3,843,0.7019111557172785
337,roi_heads.res5.1.conv1,3,843,0.624622401924537
338,roi_heads.res5.1.conv2,3,843,0.6495192205075044
339,roi_heads.res5.1.conv3,3,843,0.6989483699054561
340,roi_heads.res5.2.conv1,3,843,0.6038863565505174
341,roi_heads.res5.2.conv2,3,843,0.6234468029106468
342,roi_heads.res5.2.conv3,3,843,0.6746588663628954
343,backbone.res2.0.conv1,1,1112,0.8823149642589877
344,backbone.res2.0.conv2,1,1112,0.8541405015575347
345,backbone.res2.0.conv3,1,1112,0.816528790822598
346,backbone.res2.1.conv1,1,1112,0.9232260406324148
347,backbone.res2.1.conv2,1,1112,0.8646215036092088
348,backbone.res2.1.conv3,1,1112,0.864481140880172
349,backbone.res2.2.conv1,1,1112,0.8727256240043711
350,backbone.res2.2.conv2,1,1112,0.9179488026758984
351,backbone.res2.2.conv3,1,1112,0.7034253947142378
352,backbone.res3.0.conv1,1,1112,0.7655560574801331
353,backbone.res3.0.conv2,1,1112,0.6731302231585247
354,backbone.res3.0.conv3,1,1112,0.6579519254710537
355,backbone.res3.1.conv1,1,1112,0.8528726592212296
356,backbone.res3.1.conv2,1,1112,0.6251819792677241
357,backbone.res3.1.conv3,1,1112,0.6614858781974049
358,backbone.res3.2.conv1,1,1112,0.9303873507351658
359,backbone.res3.2.conv2,1,1112,0.9088642949884755
360,backbone.res3.2.conv3,1,1112,0.677155088431859
361,backbone.res3.3.conv1,1,1112,0.8237270643126471
362,backbone.res3.3.conv2,2,1112,0.6055101317699465
363,backbone.res3.3.conv3,2,1112,0.5919622380556397
364,backbone.res4.0.conv1,2,1112,0.6290572185195539
365,backbone.res4.0.conv2,2,1112,0.6843327599072122
366,backbone.res4.0.conv3,2,1112,0.5682753952107931
367,backbone.res4.1.conv1,2,1112,0.6376360822005769
368,backbone.res4.1.conv2,2,1112,0.7979977959750421
369,backbone.res4.1.conv3,2,1112,0.6199086552053321
370,backbone.res4.2.conv1,2,1112,0.6355237497439655
371,backbone.res4.2.conv2,2,1112,0.7911770896120661
372,backbone.res4.2.conv3,2,1112,0.7651731671388203
373,backbone.res4.3.conv1,2,1112,0.8313506141907114
374,backbone.res4.3.conv2,2,1112,0.774222954686772
375,backbone.res4.3.conv3,2,1112,0.7272377617062343
376,backbone.res4.4.conv1,2,1112,0.7964123564447726
377,backbone.res4.4.conv2,2,1112,0.7906998791841351
378,backbone.res4.4.conv3,2,1112,0.7371301550930321
379,backbone.res4.5.conv1,2,1112,0.8003575372717605
380,backbone.res4.5.conv2,3,1112,0.7596634164347987
381,backbone.res4.5.conv3,3,1112,0.711865238894256
382,roi_heads.pooler.level,3,1112,0.6688776475322772
383,roi_heads.res5.0.conv1,3,1112,0.6655343064221401
384,roi_heads.res5.0.conv2,3,1112,0.6829401200148815
385,roi_heads.res5.0.conv3,3,1112,0.7058404802423315
386,roi_heads.res5.1.conv1,3,1112,0.6761498990755804
387,roi_heads.res5.1.conv2,3,1112,0.7070720338095323
388,roi_heads.res5.1.conv3,3,1112,0.719120519884706
389,roi_heads.res5.2.conv1,3,1112,0.6518061298662925
390,roi_heads.res5.2.conv2,3,1112,0.6398031670751184
391,roi_heads.res5.2.conv3,3,1112,0.698071040477735
392,backbone.res2.0.conv1,1,241,0.9321700687067305
393,backbone.res2.0.conv2,1,241,0.9286216113723492
394,backbone.res2.0.conv3,1,241,0.9221480623662837
395,backbone.res2.1.conv1,1,241,0.908678914394172
396,backbone.res2.1.conv2,1,241,0.8984572738083378
397,backbone.res2.1.conv3,1,241,0.9029864384864712
398,backbone.res2.2.conv1,1,241,0.9047317286884342
399,backbone.res2.2.conv2,1,241,0.6506644763835835
400,backbone.res2.2.conv3,1,241,0.7623464191545206
401,backbone.res3.0.conv1,1,241,0.6995980712775772
402,backbone.res3.0.conv2,1,241,0.7460456597553176
403,backbone.res3.0.conv3,1,241,0.799907919670301
404,backbone.res3.1.conv1,1,241,0.8801625995266957
405,backbone.res3.1.conv2,1,241,0.8990289837242882
406,backbone.res3.1.conv3,1,241,0.7905610431762984
407,backbone.res3.2.conv1,1,241,0.922400622589342
408,backbone.res3.2.conv2,1,241,0.9260471021266363
409,backbone.res3.2.conv3,1,241,0.8565848002297038
410,backbone.res3.3.conv1,1,241,0.6095117459005587
411,backbone.res3.3.conv2,2,241,0.7125043307654862
412,backbone.res3.3.conv3,2,241,0.8019718533554175
413,backbone.res4.0.conv1,2,241,0.7038552966047721
414,backbone.res4.0.conv2,2,241,0.7015154909217146
415,backbone.res4.0.conv3,2,241,0.9417894663334634
416,backbone.res4.1.conv1,2,241,0.6701151859399249
417,backbone.res4.1.conv2,2,241,0.8862438459622114
418,backbone.res4.1.conv3,2,241,0.8707340715524872
419,backbone.res4.2.conv1,2,241,0.7879733595806218
420,backbone.res4.2.conv2,2,241,0.929261927829717
421,backbone.res4.2.conv3,2,241,0.9075497977712176
422,backbone.res4.3.conv1,2,241,0.6824001095330924
423,backbone.res4.3.conv2,2,241,0.6681083617938791
424,backbone.res4.3.conv3,2,241,0.8212653476492112
425,backbone.res4.4.conv1,2,241,0.6945817731049546
426,backbone.res4.4.conv2,2,241,0.7815739728508886
427,backbone.res4.4.conv3,2,241,0.8124237754424669
428,backbone.res4.5.conv1,2,241,0.7608279277080466
429,backbone.res4.5.conv2,3,241,0.6636072491149783
430,backbone.res4.5.conv3,3,241,0.8474625774437813
431,roi_heads.pooler.level,3,241,0.8001833244034404
432,roi_heads.res5.0.conv1,3,241,0.6107757981362991
433,roi_heads.res5.0.conv2,3,241,0.6152021326944915
434,roi_heads.res5.0.conv3,3,241,0.7558986808788329
435,roi_heads.res5.1.conv1,3,241,0.7346927334118256
436,roi_heads.res5.1.conv2,3,241,0.7611483135553578
437,roi_heads.res5.1.conv3,3,241,0.8511034240212314
438,roi_heads.res5.2.conv1,3,241,0.6759650277990583
439,roi_heads.res5.2.conv2,3,241,0.8787886225906328
440,roi_heads.res5.2.conv3,3,241,0.9340732814553958
441,backbone.res2.0.conv1,1,344,0.6755970570345196
442,backbone.res2.0.conv2,1,344,0.7144950553409805
443,backbone.res2.0.conv3,1,344,0.7259425035660574
444,backbone.res2.1.conv1,1,344,0.6537150832728722
445,backbone.res2.1.conv2,1,344,0.6666090068306242
446,backbone.res2.1.conv3,1,344,0.6613300590432586
447,backbone.res2.2.conv1,1,344,0.678125339840967
448,backbone.res2.2.conv2,1,344,0.667806215404709
449,backbone.res2.2.conv3,1,344,0.6844479744795108
450,backbone.res3.0.conv1,1,344,0.7022039702740202
451,backbone.res3.0.conv2,1,344,0.6448185887614681
452,backbone.res3.0.conv3,1,344,0.7638404391139021
453,backbone.res3.1.conv1,1,344,0.4810440882209476
454,backbone.res3.1.conv2,1,344,0.6421781815557878
455,backbone.res3.1.conv3,1,344,0.7463346192129874
456,backbone.res3.2.conv1,1,344,0.6580007568518551
457,backbone.res3.2.conv2,1,344,0.6490679562390956
458,backbone.res3.2.conv3,1,344,0.5606993775186287
459,backbone.res3.3.conv1,1,344,0.730748377916592
460,backbone.res3.3.conv2,2,344,0.5239206822439864
461,backbone.res3.3.conv3,2,344,0.4119123211564446
462,backbone.res4.0.conv1,2,344,0.4210007781623378
